unixTime,airHum,airTemp,wind,soilHum,soilTemp,light,(water on/off)
1630063842,30.70,28.70,46,1.31,14.13,65535,0
1630063903,33.50,28.70,46,1.30,14.13,65535,0
1630063964,33.10,28.30,34,1.30,14.13,65535,0
1630064024,34.50,28.90,43,1.30,14.13,65535,0
1630064085,32.50,28.60,35,1.30,14.19,65535,0
1630064146,32.60,29.20,34,1.30,14.19,65535,0
1630064207,32.70,30.20,41,1.30,14.19,65535,0
1630064267,30.80,29.90,36,1.30,14.25,65535,0
1630064328,30.40,30.00,39,1.31,14.25,65535,0
1630064389,30.00,29.80,45,1.31,14.31,65535,0
1630064450,30.50,29.30,34,1.31,14.31,65535,0
1630064510,31.80,30.00,38,1.31,14.38,65535,0
1630064571,30.40,30.50,34,1.31,14.38,65535,0
1630064632,31.10,30.90,37,1.31,14.38,65535,0
1630064692,30.20,31.60,38,1.31,14.44,65535,0
1630064753,29.40,31.40,39,1.31,14.44,65535,0
1630064814,28.70,31.50,36,1.31,14.50,65535,0
1630064875,28.50,31.80,33,1.31,14.50,65535,0
1630064935,29.40,32.10,39,1.31,14.50,65535,0
1630064996,28.30,32.30,39,1.31,14.56,65535,0
1630065057,28.20,31.80,43,1.31,14.56,65535,0
1630065118,28.70,30.50,41,1.31,14.56,65535,0
1630065178,29.30,30.40,43,1.31,14.63,65535,0
1630065239,28.90,30.60,36,1.32,14.63,65535,0
1630065300,30.60,31.10,41,1.32,14.69,65535,0
1630065361,28.90,30.30,45,1.31,14.69,65535,0
1630065421,29.30,30.40,40,1.32,14.69,65535,0
1630065482,29.60,30.60,42,1.31,14.75,65535,0
1630065543,29.90,30.80,45,1.32,14.75,65535,0
1630065604,28.30,31.10,38,1.32,14.75,65535,0
1630065664,29.20,31.30,39,1.32,14.81,65535,0
1630065725,28.80,31.50,39,1.32,14.81,65535,0
1630065786,27.80,31.80,35,1.32,14.88,65535,0
1630065846,28.90,31.40,37,1.32,14.88,65535,0
1630065907,29.20,32.40,38,1.32,14.88,65535,0
1630065968,28.80,32.20,33,1.32,14.94,65535,0
1630066029,29.30,32.90,35,1.32,14.94,65535,0
1630066089,27.90,33.40,36,1.32,15.00,65535,0
1630066150,28.30,33.50,41,1.32,15.00,65535,0
1630066211,26.20,32.80,41,1.32,15.00,65535,0
1630066272,26.70,32.50,36,1.32,15.06,65535,0
1630066332,27.30,32.70,37,1.32,15.06,65535,0
1630066393,26.90,32.90,38,1.32,15.13,65535,0
1630066454,26.70,32.90,32,1.32,15.13,65535,0
1630066515,27.30,33.70,42,1.32,15.13,65535,0
1630066575,25.80,33.80,39,1.32,15.19,65535,0
1630066636,25.70,34.00,44,1.32,15.19,65535,0
1630066697,25.60,33.50,36,1.32,15.25,65535,0
1630066758,26.30,33.80,41,1.32,15.25,65535,0
1630066818,25.50,33.40,38,1.32,15.25,65535,0
1630066879,27.00,33.30,35,1.32,15.25,65535,0
1630066940,26.70,33.70,41,1.32,15.31,65535,0
1630067001,26.30,34.20,33,1.32,15.31,65535,0
1630067061,27.00,34.90,34,1.32,15.31,65535,0
1630067122,25.90,35.60,33,1.32,15.38,65535,0
1630067183,25.80,36.20,43,1.32,15.38,65535,0
1630067243,24.40,35.40,36,1.32,15.38,65535,0
1630067304,25.80,34.70,46,1.32,15.38,65535,0
1630067365,25.00,34.00,43,1.32,15.44,65535,0
1630067426,26.50,33.70,48,1.32,15.44,65535,0
1630067486,25.40,33.10,36,1.32,15.44,65535,0
1630067547,27.70,33.00,36,1.32,15.44,65535,0
1630067608,27.20,33.40,38,1.32,15.50,65535,0
1630067669,25.70,32.80,37,1.32,15.50,65535,0
1630067729,26.40,32.80,36,1.32,15.50,65535,0
1630067790,25.60,33.00,37,1.33,15.50,65535,0
1630067851,25.80,33.50,40,1.33,15.50,65535,0
1630067912,25.50,33.20,48,1.33,15.56,65535,0
1630067972,25.60,32.80,41,1.32,15.56,65535,0
1630068033,25.90,32.40,37,1.33,15.56,65535,0
1630068094,27.70,32.30,52,1.33,15.56,65535,0
1630068155,26.00,31.50,37,1.32,15.56,65535,0
1630068215,27.00,31.10,37,1.32,15.56,65535,0
1630068276,27.10,31.20,32,1.32,15.56,65535,0
1630068337,29.50,31.80,34,1.32,15.56,65535,0
1630068398,27.40,31.90,37,1.32,15.56,65535,0
1630068458,27.20,32.20,38,1.32,15.63,65535,0
1630068519,28.10,32.00,38,1.32,15.63,65535,0
1630068580,26.60,31.70,40,1.32,15.63,65535,0
1630068640,26.80,31.40,43,1.32,15.63,65535,0
1630068701,26.80,30.90,39,1.32,15.63,65535,0
1630068762,27.10,30.50,34,1.32,15.63,65535,0
1630068823,28.30,30.60,39,1.32,15.63,65535,0
1630068883,27.80,30.30,38,1.32,15.63,65535,0
1630068944,28.10,30.00,43,1.32,15.63,65535,0
1630069005,28.50,29.40,39,1.32,15.63,65535,0
1630069066,29.60,29.20,36,1.32,15.63,65535,0
1630069126,28.70,28.80,39,1.32,15.63,65535,0
1630069187,29.10,28.70,37,1.32,15.69,65535,0
1630069248,31.50,28.80,38,1.32,15.69,65535,0
1630069308,30.10,28.90,34,1.31,15.69,65535,0
1630069369,30.50,28.90,37,1.31,15.69,65535,0
1630069430,29.20,28.70,37,1.31,15.69,65535,0
1630069491,29.70,28.60,34,1.31,15.69,65535,0
1630069551,29.50,28.80,56,1.31,15.69,65535,0
1630069612,28.70,28.20,38,1.31,15.69,65535,0
1630069673,29.40,28.00,38,1.31,15.69,65535,0
1630069734,29.70,27.90,41,1.31,15.69,65535,0
1630069794,30.30,27.80,34,1.30,15.69,65535,0
1630069855,30.80,27.80,36,1.31,15.69,65535,0
1630069916,30.80,28.10,39,1.31,15.69,65535,0
1630069977,30.10,27.90,36,1.31,15.69,65535,0
1630070037,30.80,28.00,40,1.30,15.69,65535,0
1630070098,29.90,28.10,37,1.30,15.69,65535,0
1630070159,29.80,28.10,38,1.30,15.69,65535,0
1630070219,30.40,28.10,40,1.30,15.69,65535,0
1630070280,29.10,28.40,36,1.30,15.69,65535,0
1630070341,30.20,28.30,34,1.30,15.69,65535,0
1630070402,30.30,28.50,46,1.30,15.69,65535,0
1630070462,29.10,28.50,39,1.30,15.69,65535,0
1630070523,29.00,28.30,34,1.31,15.69,65535,0
1630070584,29.90,28.40,48,1.31,15.69,65535,0
1630070645,29.30,28.20,58,1.31,15.69,65535,0
1630070705,29.50,27.70,36,1.31,15.69,65535,0
1630070766,29.90,27.70,40,1.31,15.69,65535,0
1630070827,30.20,27.70,38,1.31,15.69,65535,0
1630070887,29.80,27.60,37,1.31,15.69,65535,0
1630070948,30.20,27.60,40,1.31,15.69,65535,0
1630071009,30.00,27.60,41,1.31,15.69,65535,0
1630071070,31.30,27.60,39,1.31,15.69,65535,0
1630071130,30.30,27.50,40,1.31,15.69,65535,0
1630071191,30.10,27.40,36,1.31,15.69,65535,0
1630071252,31.60,27.40,39,1.31,15.69,65535,0
1630071313,29.90,27.30,36,1.31,15.69,65535,0
1630071373,32.10,27.40,34,1.31,15.63,65535,0
1630071434,31.10,27.50,36,1.31,15.63,65535,0
1630071495,30.30,27.00,33,1.31,15.69,65535,0
1630071555,32.50,27.20,39,1.31,15.69,65535,0
1630071616,32.00,27.30,37,1.31,15.69,65535,0
1630071677,32.40,27.30,38,1.31,15.69,65535,0
1630071738,32.50,27.30,39,1.31,15.63,65535,0
1630071798,30.90,27.10,38,1.31,15.63,65535,0
1630071859,33.20,27.10,36,1.31,15.63,65535,0
1630071920,31.80,27.00,41,1.31,15.63,65535,0
1630071981,31.70,26.90,37,1.31,15.63,65535,0
1630072041,32.40,26.90,47,1.31,15.63,65535,0
1630072102,30.60,26.90,37,1.31,15.63,65535,0
1630072163,31.10,26.70,43,1.31,15.63,65535,0
1630072223,31.10,26.80,55,1.31,15.63,65535,0
1630072284,31.10,26.50,38,1.31,15.63,65535,0
1630072345,31.80,26.60,37,1.31,15.63,65535,0
1630072406,31.80,26.80,35,1.31,15.63,65535,0
1630072466,33.50,26.90,43,1.31,15.63,65535,0
1630072527,31.10,27.10,42,1.31,15.63,65535,0
1630072588,32.30,27.00,36,1.31,15.63,65535,0
1630072649,32.50,27.10,41,1.31,15.63,65535,0
1630072709,30.70,27.20,44,1.31,15.63,65535,0
1630072770,29.90,27.20,44,1.31,15.63,65535,0
1630072831,31.20,27.30,37,1.31,15.56,65535,0
1630072891,30.50,27.30,36,1.31,15.63,65535,0
1630072952,31.30,27.40,36,1.31,15.63,65535,0
1630073013,30.90,27.30,34,1.31,15.63,65535,0
1630073074,30.90,27.20,37,1.31,15.56,65535,0
1630073134,31.00,27.20,35,1.31,15.56,65535,0
1630073195,33.00,27.20,38,1.31,15.56,65535,0
1630073256,34.30,27.40,37,1.32,15.56,65535,0
1630073317,31.30,27.30,46,1.31,15.56,65535,0
1630073377,30.30,27.30,39,1.31,15.56,65535,0
1630073438,31.00,27.10,40,1.32,15.56,65535,0
1630073499,31.80,27.00,41,1.32,15.56,65535,0
1630073559,30.40,26.80,35,1.32,15.56,65535,0
1630073620,31.60,26.70,39,1.31,15.56,65535,0
1630073681,30.90,26.60,36,1.32,15.56,65535,0
1630073742,31.70,26.50,40,1.32,15.56,65535,0
1630073802,30.70,26.40,67,1.32,15.56,65535,0
1630073863,31.60,26.30,43,1.32,15.56,65535,0
1630073924,32.10,26.20,39,1.32,15.56,65535,0
1630073984,33.10,26.20,36,1.32,15.50,65535,0
1630074045,32.60,26.20,48,1.32,15.50,65535,0
1630074106,32.30,26.20,36,1.32,15.56,65535,0
1630074167,32.30,26.20,40,1.32,15.50,65535,0
1630074227,32.20,26.10,43,1.32,15.50,65535,0
1630074288,32.30,26.00,43,1.32,15.50,65535,0
1630074349,31.70,26.00,36,1.32,15.50,65535,0
1630074410,32.00,25.90,36,1.32,15.50,65535,0
1630074470,32.20,25.90,36,1.32,15.50,65535,0
1630074531,32.60,26.00,43,1.32,15.50,65535,0
1630074592,31.80,25.90,34,1.32,15.50,65535,0
1630074652,32.50,25.90,40,1.32,15.50,65535,0
1630074713,33.10,26.00,38,1.32,15.50,65535,0
1630074774,32.10,26.00,36,1.32,15.50,65535,0
1630074835,32.10,26.00,47,1.32,15.50,65535,0
1630074895,31.50,25.90,33,1.32,15.50,65535,0
1630074956,32.50,25.90,32,1.32,15.50,65535,0
1630075017,33.50,26.00,32,1.32,15.44,65535,0
1630075078,32.70,26.00,41,1.32,15.44,65535,0
1630075138,32.50,26.10,35,1.32,15.44,65535,0
1630075199,32.10,26.00,36,1.32,15.44,65535,0
1630075260,33.10,26.00,36,1.32,15.44,65535,0
1630075320,33.10,25.90,36,1.32,15.44,65535,0
1630075381,33.40,25.90,44,1.32,15.44,65535,0
1630075442,33.30,25.90,42,1.32,15.44,65535,0
1630075503,34.00,25.80,39,1.32,15.44,65535,0
1630075563,32.80,25.70,39,1.32,15.44,65535,0
1630075624,33.10,25.70,38,1.32,15.38,65535,0
1630075685,32.40,25.60,48,1.32,15.38,65535,0
1630075745,32.10,25.60,37,1.32,15.38,65535,0
1630075806,33.20,25.60,37,1.32,15.38,65535,0
1630075867,32.40,25.70,41,1.32,15.38,65535,0
1630075928,33.70,25.70,34,1.32,15.38,65535,0
1630075988,32.70,25.90,35,1.32,15.38,65535,0
1630076049,33.40,25.90,38,1.32,15.38,65535,0
1630076110,33.20,26.00,35,1.32,15.38,65535,0
1630076171,32.60,26.10,45,1.32,15.38,65535,0
1630076231,32.30,26.00,41,1.32,15.38,65535,0
1630076292,32.60,25.90,38,1.32,15.38,65535,0
1630076353,32.50,25.80,38,1.32,15.38,65535,0
1630076413,31.90,25.80,39,1.32,15.38,65535,0
1630076474,32.10,25.80,40,1.32,15.31,65535,0
1630076535,32.10,25.70,44,1.32,15.31,65535,0
1630076596,31.70,25.60,38,1.32,15.31,65535,0
1630076656,32.60,25.50,37,1.32,15.31,65535,0
1630076717,32.90,25.50,38,1.32,15.31,65535,0
1630076778,33.70,25.60,41,1.32,15.31,65535,0
1630076839,33.20,25.70,36,1.32,15.31,65535,0
1630076899,33.60,25.70,39,1.32,15.31,65535,0
1630076960,34.20,25.70,33,1.32,15.31,65535,0
1630077021,32.60,25.70,38,1.32,15.31,65535,0
1630077081,32.40,25.60,35,1.32,15.31,65535,0
1630077142,32.60,25.50,38,1.32,15.25,65535,0
1630077203,32.40,25.50,36,1.32,15.31,65535,0
1630077264,32.70,25.60,35,1.32,15.25,65535,0
1630077324,32.10,25.60,36,1.32,15.25,65535,0
1630077385,32.30,25.70,37,1.32,15.25,65535,0
1630077446,32.60,25.60,41,1.32,15.25,65535,0
1630077506,32.30,25.70,33,1.32,15.25,65535,0
1630077567,32.70,25.70,37,1.32,15.25,65535,0
1630077628,32.30,25.70,35,1.32,15.25,65535,0
1630077689,33.30,25.70,41,1.32,15.25,65535,0
1630077749,31.70,25.70,40,1.32,15.25,65535,0
1630077810,31.30,25.60,47,1.32,15.25,65535,0
1630077871,31.80,25.60,37,1.32,15.25,65535,0
1630077932,32.80,25.60,41,1.32,15.25,65535,0
1630077992,31.90,25.60,46,1.32,15.25,65535,0
1630078053,31.70,25.60,41,1.32,15.19,65535,0
1630078114,32.30,25.60,42,1.32,15.19,65535,0
1630078174,31.50,25.50,35,1.32,15.25,65535,0
1630078235,32.60,25.50,35,1.32,15.25,65535,0
1630078296,31.80,25.60,36,1.32,15.25,65535,0
1630078357,31.00,25.70,33,1.32,15.19,65535,0
1630078417,32.80,25.70,48,1.32,15.19,65535,0
1630078478,31.90,25.70,38,1.32,15.19,65535,0
1630078539,31.80,25.60,35,1.32,15.19,65535,0
1630078599,32.80,25.60,34,1.32,15.19,65535,0
1630078660,31.50,25.50,36,1.32,15.19,65535,0
1630078721,31.00,25.50,36,1.32,15.19,65535,0
1630078782,32.40,25.50,40,1.32,15.19,65535,0
1630078842,31.50,25.50,41,1.32,15.19,65535,0
1630078903,31.80,25.50,36,1.32,15.19,65535,0
1630078964,32.30,25.50,38,1.32,15.19,65535,0
1630079025,32.30,25.50,41,1.32,15.19,65535,0
1630079085,32.40,25.50,39,1.32,15.13,65535,0
1630079146,31.80,25.60,37,1.32,15.13,65535,0
1630079207,32.10,25.50,39,1.32,15.13,65535,0
1630079267,32.10,25.60,32,1.32,15.13,65535,0
1630079328,32.80,25.50,32,1.32,15.13,65535,0
1630079389,33.90,25.50,39,1.32,15.13,65535,0
1630079450,33.50,25.60,35,1.32,15.13,65535,0
1630079510,32.60,25.60,38,1.32,15.13,65535,0
1630079571,32.10,25.60,35,1.32,15.13,65535,0
1630079632,33.40,25.60,35,1.32,15.13,65535,0
1630079692,32.80,25.60,32,1.32,15.13,65535,0
1630079753,32.50,25.60,35,1.32,15.13,65535,0
1630079814,32.80,25.60,35,1.32,15.13,65535,0
1630079875,32.90,25.50,35,1.32,15.13,65535,0
1630079935,32.80,25.60,41,1.32,15.13,65535,0
1630079996,32.00,25.50,35,1.32,15.13,65535,0
1630080057,32.20,25.50,35,1.32,15.06,65535,0
1630080118,32.20,25.50,38,1.32,15.13,65535,0
1630080178,31.10,25.40,46,1.32,15.06,65535,0
1630080239,31.10,25.40,37,1.32,15.06,65535,0
1630080300,32.20,25.30,34,1.32,15.06,65535,0
1630080360,32.30,25.30,36,1.32,15.06,65535,0
1630080421,31.80,25.30,33,1.32,15.06,65535,0
1630080482,32.70,25.30,32,1.32,15.06,65535,0
1630080543,33.40,25.20,35,1.32,15.06,65535,0
1630080603,32.70,25.20,38,1.32,15.06,65535,0
1630080664,31.90,25.20,33,1.32,15.06,65535,0
1630080725,33.20,25.10,32,1.32,15.06,65535,0
1630080785,32.90,25.10,33,1.32,15.06,65535,0
1630080846,34.10,25.10,35,1.32,15.00,65535,0
1630080907,33.60,25.00,35,1.32,15.00,65535,0
1630080968,34.30,25.00,40,1.32,15.00,65535,0
1630081028,33.60,25.00,32,1.32,15.00,65535,0
1630081089,33.80,25.00,34,1.32,15.06,65535,0
1630081150,34.00,24.90,36,1.32,15.00,65535,0
1630081211,32.30,25.00,32,1.32,15.00,65535,0
1630081271,33.90,25.00,48,1.32,15.00,65535,0
1630081332,32.20,24.90,34,1.32,15.00,65535,0
1630081393,33.40,24.90,34,1.32,15.00,65535,0
1630081453,33.20,24.80,36,1.32,15.00,65535,0
1630081514,34.60,24.80,41,1.32,15.00,65535,0
1630081575,32.60,24.80,35,1.32,15.00,65535,0
1630081636,33.20,24.80,33,1.32,15.00,65535,0
1630081696,33.50,24.70,35,1.32,15.00,65535,0
1630081757,33.30,24.70,36,1.32,15.00,65535,0
1630081818,33.60,24.70,43,1.32,15.00,65535,0
1630081878,33.20,24.70,36,1.32,14.94,65535,0
1630081939,33.10,24.70,32,1.32,14.94,65535,0
1630082000,34.40,24.70,32,1.32,14.94,65535,0
1630082061,35.20,24.60,33,1.32,14.94,65535,0
1630082121,35.40,24.60,35,1.32,14.94,65535,0
1630082182,35.30,24.50,45,1.32,14.94,65535,0
1630082243,33.50,24.50,42,1.32,14.94,65535,0
1630082304,32.10,24.50,34,1.32,14.94,65535,0
1630082364,32.90,24.50,32,1.32,14.94,65535,0
1630082425,33.80,24.40,45,1.32,14.94,65535,0
1630082486,32.60,24.40,34,1.32,14.94,65535,0
1630082546,33.20,24.40,33,1.32,14.88,65535,0
1630082607,32.80,24.40,32,1.32,14.88,65535,0
1630082668,34.90,24.40,38,1.32,14.88,65535,0
1630082729,34.50,24.20,32,1.32,14.88,65535,0
1630082789,35.80,24.20,32,1.32,14.88,65535,0
1630082850,35.60,24.10,34,1.32,14.88,65535,0
1630082911,35.50,24.00,46,1.32,14.88,65535,0
1630082971,35.40,24.00,45,1.32,14.88,65535,0
1630083032,34.50,24.00,33,1.33,14.88,65535,0
1630083093,35.00,24.00,34,1.32,14.88,65535,0
1630083448,34.10,23.80,39,1.35,14.88,65535,0
1630083509,35.00,23.70,41,1.35,14.81,65535,0
1630083569,34.50,23.70,36,1.35,14.81,65535,0
1630083630,34.40,23.70,37,1.35,14.81,65535,0
1630083691,34.30,23.60,35,1.35,14.81,65535,0
1630083752,36.20,23.60,40,1.35,14.81,65535,0
1630083812,34.60,23.60,36,1.35,14.81,65535,0
1630083873,34.20,23.60,35,1.36,14.81,65535,0
1630083934,35.00,23.60,34,1.35,14.81,65535,0
1630083995,35.80,23.40,34,1.35,14.81,65535,0
1630084055,35.40,23.30,41,1.35,14.81,65535,0
1630084116,34.70,23.20,35,1.36,14.75,65535,0
1630084177,35.50,23.20,36,1.36,14.81,65535,0
1630084237,35.40,23.30,40,1.35,14.75,65535,0
1630084298,34.40,23.20,33,1.35,14.75,65535,0
1630084359,35.40,23.20,34,1.35,14.75,65535,0
1630084420,36.40,23.20,34,1.36,14.75,65535,0
1630084480,36.00,23.00,34,1.35,14.75,65535,0
1630084541,36.00,23.00,39,1.35,14.75,65535,0
1630084602,35.20,23.00,35,1.35,14.75,65535,0
1630084662,36.20,23.00,38,1.35,14.75,65535,0
1630084723,35.60,23.00,34,1.35,14.75,65535,0
1630084784,35.50,23.00,34,1.35,14.75,65535,0
1630084845,36.40,23.00,39,1.35,14.75,65535,0
1630084905,34.80,23.00,35,1.35,14.75,65535,0
1630084966,36.40,23.00,36,1.35,14.69,65535,0
1630085027,35.70,23.00,34,1.35,14.69,65535,0
1630085087,35.80,22.90,34,1.35,14.69,65535,0
1630085148,36.20,22.80,38,1.35,14.69,65535,0
1630085209,35.90,22.70,39,1.35,14.69,65535,0
1630085270,35.30,22.80,38,1.35,14.69,65535,0
1630085330,35.70,22.80,34,1.35,14.69,65535,0
1630085391,35.90,22.70,36,1.35,14.69,65535,0
1630085452,36.80,22.70,34,1.35,14.69,65535,0
1630085513,36.90,22.60,35,1.35,14.69,65535,0
1630085573,36.90,22.60,34,1.37,14.63,65535,0
1630085634,36.90,22.50,34,1.36,14.63,65535,0
1630085695,37.50,22.40,34,1.36,14.63,65535,0
1630085755,36.80,22.30,34,1.36,14.63,65535,0
1630085816,38.30,22.20,34,1.36,14.63,64951,0
1630085877,37.80,22.20,34,1.36,14.63,61624,0
1630085938,37.60,22.10,35,1.36,14.63,57812,0
1630085998,37.00,22.20,34,1.36,14.63,52241,0
1630086059,37.40,22.10,34,1.36,14.63,46718,0
1630086120,38.10,22.00,34,1.36,14.63,41936,0
1630086180,39.80,21.80,34,1.36,14.63,37930,0
1630086241,39.10,21.70,34,1.36,14.56,34798,0
1630086302,39.90,21.50,37,1.37,14.56,31920,0
1630086363,40.60,21.50,38,1.37,14.56,29374,0
1630086423,38.80,21.60,34,1.37,14.56,26650,0
1630086484,39.80,21.60,34,1.36,14.56,24225,0
1630086545,39.70,21.40,34,1.36,14.56,21870,0
1630086605,39.90,21.30,34,1.37,14.56,19746,0
1630086666,40.60,21.10,34,1.36,14.50,17766,0
1630086727,42.00,21.00,34,1.37,14.56,15877,0
1630086788,42.10,20.90,34,1.36,14.50,14118,0
1630086848,44.40,20.70,34,1.36,14.50,12505,0
1630086909,40.80,20.60,33,1.36,14.50,10955,0
1630086970,42.40,20.50,34,1.37,14.50,9535,0
1630087030,43.20,20.40,34,1.36,14.50,8212,0
1630087091,44.40,20.30,34,1.37,14.50,7002,0
1630087152,46.30,20.10,34,1.37,14.50,5921,0
1630087213,46.40,20.00,34,1.36,14.50,4954,0
1630087273,45.90,19.90,5,1.36,14.50,4101,0
1630087334,45.20,19.70,5,1.36,14.44,3357,0
1630087395,44.90,19.60,6,1.37,14.44,2713,0
1630087456,45.40,19.60,6,1.36,14.44,2169,0
1630087516,46.20,19.50,6,1.36,14.44,1716,0
1630087577,46.10,19.40,5,1.36,14.44,1344,0
1630087638,48.40,19.30,5,1.36,14.44,1042,0
1630087698,47.10,19.30,4,1.36,14.44,799,0
1630087759,49.00,19.10,4,1.36,14.44,610,0
1630087820,48.80,19.10,4,1.36,14.44,463,0
1630087881,49.40,19.00,4,1.36,14.38,349,0
1630087941,49.70,18.90,3,1.36,14.38,263,0
1630088002,51.20,18.70,3,1.36,14.38,196,0
1630088063,50.90,18.70,3,1.36,14.38,147,0
1630088123,52.60,18.60,3,1.37,14.38,108,0
1630088184,49.70,18.40,3,1.36,14.38,81,0
1630088245,48.90,18.40,3,1.36,14.38,58,0
1630088306,49.10,18.40,3,1.37,14.31,42,0
1630088366,51.90,18.30,3,1.36,14.31,30,0
1630088427,50.50,18.20,3,1.37,14.31,20,0
1630088488,51.20,18.10,3,1.37,14.31,14,0
1630088548,51.70,18.10,3,1.37,14.31,8,0
1630088609,50.40,18.00,3,1.37,14.31,4,0
1630088670,52.10,17.90,3,1.36,14.31,1,0
1630088731,49.50,17.90,3,1.36,14.31,0,0
1630088791,49.20,17.90,3,1.37,14.31,0,0
1630088852,51.00,17.80,3,1.36,14.31,0,0
1630088913,51.10,17.70,3,1.37,14.25,0,0
1630088973,51.20,17.70,3,1.36,14.25,0,0
1630089034,50.60,17.60,3,1.36,14.25,0,0
1630089095,53.00,17.60,3,1.36,14.25,0,0
1630089156,52.90,17.60,3,1.36,14.25,0,0
1630089216,52.10,17.50,3,1.68,14.25,0,0
1630089277,53.10,17.50,3,1.68,14.25,0,0
1630089338,51.80,17.40,3,1.67,14.25,0,0
1630089398,53.90,17.30,3,1.36,14.19,0,0
1630089459,53.00,17.30,3,1.37,14.25,0,0
1630089520,52.60,17.30,3,1.37,14.19,0,0
1630089581,52.00,17.30,3,1.37,14.19,0,0
1630089641,52.60,17.20,3,1.37,14.19,0,0
1630089702,51.80,17.20,3,1.37,14.19,0,0
1630089763,51.80,17.20,3,1.37,14.19,0,0
1630089823,53.60,17.20,3,1.36,14.13,0,0
1630089884,53.50,17.20,3,1.37,14.19,0,0
1630089945,52.10,17.10,3,1.36,14.13,0,0
1630090006,53.10,17.10,3,1.37,14.13,0,0
1630090066,52.50,17.10,3,1.36,14.13,0,0
1630090127,53.90,17.10,3,1.37,14.13,0,0
1630090188,54.20,17.00,3,1.36,14.13,0,0
1630090248,54.50,17.00,3,1.36,14.13,0,0
1630090309,55.10,16.90,3,1.36,14.13,0,0
1630090370,54.00,16.90,3,1.37,14.13,0,0
1630090431,53.40,16.90,3,1.36,14.06,0,0
1630090491,53.90,16.80,3,1.37,14.06,0,0
1630090552,53.90,16.80,3,1.37,14.06,0,0
1630090613,54.60,16.80,3,1.36,14.06,0,0
1630090673,54.40,16.80,3,1.37,14.06,0,0
1630090734,55.80,16.80,3,1.37,14.06,0,0
1630090795,55.40,16.80,3,1.37,14.06,0,0
1630090856,54.10,16.80,3,1.37,14.06,0,0
1630090916,53.70,16.80,3,1.36,14.06,0,0
1630090977,53.40,16.80,3,1.36,14.00,0,0
1630091038,53.20,16.80,3,1.36,14.00,0,0
1630091098,53.70,16.80,3,1.36,14.00,0,0
1630091159,55.30,16.80,3,1.37,14.00,0,0
1630091220,54.50,16.80,3,1.36,14.00,0,0
1630091281,57.70,16.70,3,1.36,14.00,0,0
1630091341,57.30,16.70,3,1.36,14.00,0,0
1630091402,55.90,16.70,3,1.36,14.00,0,0
1630091463,56.50,16.70,3,1.37,14.00,0,0
1630091523,55.40,16.60,3,1.36,14.00,0,0
1630091584,56.50,16.60,3,1.37,13.94,0,0
1630091645,57.20,16.60,3,1.36,13.94,0,0
1630091706,57.00,16.60,3,1.36,13.94,0,0
1630091766,55.30,16.50,3,1.37,13.94,0,0
1630091827,56.10,16.50,3,1.36,13.94,0,0
1630091888,56.00,16.50,3,1.37,13.94,0,0
1630091948,56.80,16.50,3,1.36,13.94,0,0
1630092009,57.40,16.50,3,1.36,13.88,0,0
1630092070,57.50,16.40,3,1.36,13.94,0,0
1630092131,57.60,16.40,3,1.36,13.88,0,0
1630092191,57.30,16.40,3,1.36,13.88,0,0
1630092252,57.70,16.40,3,1.36,13.88,0,0
1630092313,59.00,16.30,3,1.36,13.88,0,0
1630092373,59.40,16.30,3,1.36,13.88,0,0
1630092434,59.10,16.30,3,1.36,13.88,0,0
1630092495,58.90,16.20,3,1.36,13.88,0,0
1630092556,58.60,16.20,3,1.36,13.88,0,0
1630092616,59.40,16.20,3,1.36,13.88,0,0
1630092677,60.40,16.20,3,1.36,13.88,0,0
1630092738,60.50,16.10,3,1.36,13.81,0,0
1630092798,59.80,16.10,3,1.36,13.81,0,0
1630092859,61.20,16.10,3,1.36,13.81,0,0
1630092920,58.80,16.10,3,1.36,13.81,0,0
1630092981,59.90,16.10,3,1.37,13.81,0,0
1630093041,57.60,16.10,3,1.37,13.81,0,0
1630093102,57.50,16.10,3,1.36,13.81,0,0
1630093163,58.20,16.10,3,1.37,13.81,0,0
1630093223,59.40,16.10,3,1.36,13.81,0,0
1630093284,59.90,16.10,3,1.37,13.75,0,0
1630093345,60.60,16.00,3,1.37,13.75,0,0
1630093406,60.80,16.00,3,1.36,13.75,0,0
1630093466,58.90,16.00,3,1.36,13.75,0,0
1630093527,63.50,15.90,3,1.36,13.75,0,0
1630093588,64.80,15.90,3,1.37,13.75,0,0
1630093648,64.80,15.90,3,1.36,13.75,0,0
1630093709,68.20,15.80,3,1.36,13.75,0,0
1630093770,67.50,15.70,3,1.36,13.75,0,0
1630093831,65.50,15.70,3,1.37,13.75,0,0
1630093891,61.90,15.70,3,1.36,13.69,0,0
1630093952,61.20,15.70,3,1.36,13.69,0,0
1630094013,62.30,15.70,3,1.36,13.69,0,0
1630094073,63.90,15.60,3,1.36,13.69,0,0
1630094134,64.40,15.50,3,1.36,13.69,0,0
1630094195,66.00,15.50,3,1.37,13.69,0,0
1630094256,65.40,15.50,3,1.36,13.69,0,0
1630094316,66.10,15.40,3,1.36,13.69,0,0
1630094377,66.30,15.40,3,1.36,13.69,0,0
1630094438,68.90,15.40,3,1.37,13.69,0,0
1630094498,68.40,15.40,3,1.36,13.69,0,0
1630094559,65.10,15.30,3,1.36,13.63,0,0
